Resistors:  (1, 2, 4, 8)
107.3 Ohm with 0.03% error 107.3333 using      4  +  80+(40|20)+10         4.0000 + 103.3333
107.9 Ohm with 0.05% error 107.9487 using  (8|2|1)+4  +  80+(40|20)+10     4.6154 + 103.3333
108.0 Ohm with 0.00% error 108.0000 using         80+(40|10)+20             108.0000   
108.2 Ohm with 0.02% error 108.2222 using   (8|1)+4  +  80+(40|20)+10      4.8889 + 103.3333
108.3 Ohm with 0.03% error 108.3333 using     4+1  +  80+(40|20)+10        5.0000 + 103.3333
108.5 Ohm with 0.03% error 108.5333 using  (8|4|2|1)  +  80+(40|10)+20     0.5333 + 108.0000
108.6 Ohm with 0.01% error 108.6154 using   (8|2|1)  +  80+(40|10)+20      0.6154 + 108.0000
108.7 Ohm with 0.03% error 108.7273 using   (8|4|1)  +  80+(40|10)+20      0.7273 + 108.0000
108.8 Ohm with 0.00% error 108.8000 using    (4|1)  +  80+(40|10)+20       0.8000 + 108.0000
108.9 Ohm with 0.01% error 108.9091 using   (8+2)|1  +  80+(40|10)+20      0.9091 + 108.0000
109.0 Ohm with 0.00% error 109.0000 using      1  +  80+(40|10)+20         1.0000 + 108.0000
109.1 Ohm with 0.04% error 109.1429 using   (8|4|2)  +  80+(40|10)+20      1.1429 + 108.0000
109.2 Ohm with 0.01% error 109.2121 using  8|(4+1)|2  +  80+(40|10)+20     1.2121 + 108.0000
109.3 Ohm with 0.03% error 109.3333 using    (4|2)  +  80+(40|10)+20       1.3333 + 108.0000
109.4 Ohm with 0.01% error 109.4118 using  8|4|(2+1)  +  80+(40|10)+20     1.4118 + 108.0000
109.6 Ohm with 0.00% error 109.6000 using    (8|2)  +  80+(40|10)+20       1.6000 + 108.0000
109.7 Ohm with 0.01% error 109.7143 using   (8+4)|2  +  80+(40|10)+20      1.7143 + 108.0000
109.9 Ohm with 0.03% error 109.9333 using  (8|2)+4+1  +  80+(40|20)+10     6.6000 + 103.3333
110.0 Ohm with 0.00% error 110.0000 using            80+20+10               110.0000   
110.1 Ohm with 0.04% error 110.1429 using  (8|4|2)+1  +  80+(40|10)+20     2.1429 + 108.0000
110.2 Ohm with 0.02% error 110.2222 using (8|1)+(4|2)  +  80+(40|10)+20    2.2222 + 108.0000
110.3 Ohm with 0.03% error 110.3333 using   (4|2)+1  +  80+(40|10)+20      2.3333 + 108.0000
110.4 Ohm with 0.00% error 110.4000 using (8|2)+(4|1)  +  80+(40|10)+20    2.4000 + 108.0000
110.5 Ohm with 0.03% error 110.5333 using     (8|4|2|1)  +  80+20+10       0.5333 + 110.0000
110.6 Ohm with 0.00% error 110.6000 using   (8|2)+1  +  80+(40|10)+20      2.6000 + 108.0000
110.7 Ohm with 0.02% error 110.7273 using      (8|4|1)  +  80+20+10        0.7273 + 110.0000
110.8 Ohm with 0.00% error 110.8000 using       (4|1)  +  80+20+10         0.8000 + 110.0000
110.9 Ohm with 0.01% error 110.9091 using      (8+2)|1  +  80+20+10        0.9091 + 110.0000
111.0 Ohm with 0.00% error 111.0000 using         1  +  80+20+10           1.0000 + 110.0000
111.1 Ohm with 0.04% error 111.1429 using      (8|4|2)  +  80+20+10        1.1429 + 110.0000
111.2 Ohm with 0.01% error 111.2121 using     8|(4+1)|2  +  80+20+10       1.2121 + 110.0000
111.3 Ohm with 0.03% error 111.3333 using       (4|2)  +  80+20+10         1.3333 + 110.0000
111.4 Ohm with 0.01% error 111.4118 using     8|4|(2+1)  +  80+20+10       1.4118 + 110.0000
111.6 Ohm with 0.00% error 111.6000 using       (8|2)  +  80+20+10         1.6000 + 110.0000
111.7 Ohm with 0.01% error 111.7143 using      (8+4)|2  +  80+20+10        1.7143 + 110.0000
111.9 Ohm with 0.00% error 111.9048 using  8+(4|2|1)  +  80+(40|20)+10     8.5714 + 103.3333
112.0 Ohm with 0.00% error 112.0000 using         2  +  80+20+10           2.0000 + 110.0000
112.1 Ohm with 0.03% error 112.1333 using   8+(4|1)  +  80+(40|20)+10      8.8000 + 103.3333
112.2 Ohm with 0.02% error 112.2222 using    (8|1)+(4|2)  +  80+20+10      2.2222 + 110.0000
112.3 Ohm with 0.03% error 112.3333 using      (4|2)+1  +  80+20+10        2.3333 + 110.0000
112.4 Ohm with 0.00% error 112.4000 using    (8|2)+(4|1)  +  80+20+10      2.4000 + 110.0000
112.6 Ohm with 0.00% error 112.6000 using      (8|2)+1  +  80+20+10        2.6000 + 110.0000
112.7 Ohm with 0.02% error 112.7273 using     (8|4|1)+2  +  80+20+10       2.7273 + 110.0000
112.8 Ohm with 0.00% error 112.8000 using      (4|1)+2  +  80+20+10        2.8000 + 110.0000
112.9 Ohm with 0.03% error 112.9333 using     (8+2+1)|4  +  80+20+10       2.9333 + 110.0000
113.0 Ohm with 0.00% error 113.0000 using        2+1  +  80+20+10          3.0000 + 110.0000
113.3 Ohm with 0.03% error 113.3333 using    (8|4)+(2|1)  +  80+20+10      3.3333 + 110.0000
113.4 Ohm with 0.03% error 113.4286 using      8|(4+2)  +  80+20+10        3.4286 + 110.0000
113.6 Ohm with 0.00% error 113.6000 using    (8+1)|(4+2)  +  80+20+10      3.6000 + 110.0000
113.7 Ohm with 0.03% error 113.7333 using     8|(4+2+1)  +  80+20+10       3.7333 + 110.0000
114.0 Ohm with 0.00% error 114.0000 using         4  +  80+20+10           4.0000 + 110.0000
114.1 Ohm with 0.03% error 114.1333 using  8+(4|1)+2  +  80+(40|20)+10    10.8000 + 103.3333
114.3 Ohm with 0.03% error 114.3333 using    8+2+1  +  80+(40|20)+10      11.0000 + 103.3333
114.6 Ohm with 0.00% error 114.6000 using  (8|2)+4+1  +  80+(40|10)+20     6.6000 + 108.0000
114.8 Ohm with 0.08% error 114.8889 using      (8|1)+4  +  80+20+10        4.8889 + 110.0000
115.0 Ohm with 0.00% error 115.0000 using        4+1  +  80+20+10          5.0000 + 110.0000
115.3 Ohm with 0.03% error 115.3333 using     8+4  +  80+(40|20)+10       12.0000 + 103.3333
115.6 Ohm with 0.00% error 115.6000 using      (8|2)+4  +  80+20+10        5.6000 + 110.0000
116.0 Ohm with 0.00% error 116.0000 using        4+2  +  80+20+10          6.0000 + 110.0000
116.3 Ohm with 0.03% error 116.3333 using    8+4+1  +  80+(40|20)+10      13.0000 + 103.3333
116.5 Ohm with 0.06% error 116.5714 using  8+(4|2|1)  +  80+(40|10)+20     8.5714 + 108.0000
116.6 Ohm with 0.00% error 116.6000 using     (8|2)+4+1  +  80+20+10       6.6000 + 110.0000
116.8 Ohm with 0.00% error 116.8000 using   8+(4|1)  +  80+(40|10)+20      8.8000 + 108.0000
117.0 Ohm with 0.00% error 117.0000 using       4+2+1  +  80+20+10         7.0000 + 110.0000
117.3 Ohm with 0.03% error 117.3333 using   8+(4|2)  +  80+(40|10)+20      9.3333 + 108.0000
118.0 Ohm with 0.00% error 118.0000 using         8  +  80+20+10           8.0000 + 110.0000
118.3 Ohm with 0.03% error 118.3333 using  8+(4|2)+1  +  80+(40|10)+20    10.3333 + 108.0000
118.5 Ohm with 0.06% error 118.5714 using     8+(4|2|1)  +  80+20+10       8.5714 + 110.0000
118.6 Ohm with 0.06% error 118.6667 using      8+(2|1)  +  80+20+10        8.6667 + 110.0000
118.8 Ohm with 0.00% error 118.8000 using      8+(4|1)  +  80+20+10        8.8000 + 110.0000
119.0 Ohm with 0.00% error 119.0000 using        8+1  +  80+20+10          9.0000 + 110.0000
119.3 Ohm with 0.03% error 119.3333 using      8+(4|2)  +  80+20+10        9.3333 + 110.0000
120.0 Ohm with 0.00% error 120.0000 using             80+40                 120.0000   
120.3 Ohm with 0.03% error 120.3333 using     8+(4|2)+1  +  80+20+10      10.3333 + 110.0000
120.5 Ohm with 0.03% error 120.5333 using      (8|4|2|1)  +  80+40         0.5333 + 120.0000
120.6 Ohm with 0.01% error 120.6154 using       (8|2|1)  +  80+40          0.6154 + 120.0000
120.7 Ohm with 0.02% error 120.7273 using       (8|4|1)  +  80+40          0.7273 + 120.0000
120.8 Ohm with 0.00% error 120.8000 using        (4|1)  +  80+40           0.8000 + 120.0000
120.9 Ohm with 0.01% error 120.9091 using       (8+2)|1  +  80+40          0.9091 + 120.0000
121.0 Ohm with 0.00% error 121.0000 using          1  +  80+40             1.0000 + 120.0000
121.1 Ohm with 0.04% error 121.1429 using       (8|4|2)  +  80+40          1.1429 + 120.0000
121.2 Ohm with 0.01% error 121.2121 using      8|(4+1)|2  +  80+40         1.2121 + 120.0000
121.3 Ohm with 0.03% error 121.3333 using        (4|2)  +  80+40           1.3333 + 120.0000
121.4 Ohm with 0.01% error 121.4118 using      8|4|(2+1)  +  80+40         1.4118 + 120.0000
121.6 Ohm with 0.00% error 121.6000 using        (8|2)  +  80+40           1.6000 + 120.0000
121.7 Ohm with 0.01% error 121.7143 using       (8+4)|2  +  80+40          1.7143 + 120.0000
122.0 Ohm with 0.00% error 122.0000 using          2  +  80+40             2.0000 + 120.0000
122.1 Ohm with 0.04% error 122.1429 using      (8|4|2)+1  +  80+40         2.1429 + 120.0000
122.2 Ohm with 0.02% error 122.2222 using     (8|1)+(4|2)  +  80+40        2.2222 + 120.0000
122.3 Ohm with 0.03% error 122.3333 using       (4|2)+1  +  80+40          2.3333 + 120.0000
122.4 Ohm with 0.00% error 122.4000 using     (8|2)+(4|1)  +  80+40        2.4000 + 120.0000
122.6 Ohm with 0.00% error 122.6000 using       (8|2)+1  +  80+40          2.6000 + 120.0000
122.7 Ohm with 0.02% error 122.7273 using      (8|4|1)+2  +  80+40         2.7273 + 120.0000
122.8 Ohm with 0.00% error 122.8000 using       (4|1)+2  +  80+40          2.8000 + 120.0000
122.9 Ohm with 0.03% error 122.9333 using      (8+2+1)|4  +  80+40         2.9333 + 120.0000
123.0 Ohm with 0.00% error 123.0000 using         2+1  +  80+40            3.0000 + 120.0000
123.3 Ohm with 0.03% error 123.3333 using     (8|4)+(2|1)  +  80+40        3.3333 + 120.0000
123.4 Ohm with 0.02% error 123.4286 using       8|(4+2)  +  80+40          3.4286 + 120.0000
123.6 Ohm with 0.00% error 123.6000 using     (8+1)|(4+2)  +  80+40        3.6000 + 120.0000
123.7 Ohm with 0.03% error 123.7333 using      8|(4+2+1)  +  80+40         3.7333 + 120.0000
124.0 Ohm with 0.00% error 124.0000 using          4  +  80+40             4.0000 + 120.0000
124.6 Ohm with 0.01% error 124.6154 using      (8|2|1)+4  +  80+40         4.6154 + 120.0000
124.8 Ohm with 0.07% error 124.8889 using       (8|1)+4  +  80+40          4.8889 + 120.0000
125.0 Ohm with 0.00% error 125.0000 using         4+1  +  80+40            5.0000 + 120.0000
125.6 Ohm with 0.00% error 125.6000 using       (8|2)+4  +  80+40          5.6000 + 120.0000
126.0 Ohm with 0.00% error 126.0000 using         4+2  +  80+40            6.0000 + 120.0000
126.6 Ohm with 0.00% error 126.6000 using      (8|2)+4+1  +  80+40         6.6000 + 120.0000
126.8 Ohm with 0.07% error 126.8889 using      (8|1)+4+2  +  80+40         6.8889 + 120.0000
127.0 Ohm with 0.00% error 127.0000 using        4+2+1  +  80+40           7.0000 + 120.0000
127.2 Ohm with 0.00% error 127.2000 using  (8|4|2|1)  +  80+40+(20|10)     0.5333 + 126.6667
127.3 Ohm with 0.03% error 127.3333 using    (2|1)  +  80+40+(20|10)       0.6667 + 126.6667
127.4 Ohm with 0.01% error 127.4074 using  (8+2)|4|1  +  80+40+(20|10)     0.7407 + 126.6667
127.5 Ohm with 0.02% error 127.5238 using   (4+2)|1  +  80+40+(20|10)      0.8571 + 126.6667
127.6 Ohm with 0.00% error 127.6000 using  (8+4+2)|1  +  80+40+(20|10)     0.9333 + 126.6667
127.8 Ohm with 0.01% error 127.8095 using   (8|4|2)  +  80+40+(20|10)      1.1429 + 126.6667
128.0 Ohm with 0.00% error 128.0000 using    (4|2)  +  80+40+(20|10)       1.3333 + 126.6667
128.2 Ohm with 0.05% error 128.2667 using    (8|2)  +  80+40+(20|10)       1.6000 + 126.6667
128.3 Ohm with 0.00% error 128.3030 using   (8+1)|2  +  80+40+(20|10)      1.6364 + 126.6667
128.4 Ohm with 0.00% error 128.4000 using  (8+4+1)|2  +  80+40+(20|10)     1.7333 + 126.6667
128.5 Ohm with 0.06% error 128.5714 using      8+(4|2|1)  +  80+40         8.5714 + 120.0000
128.6 Ohm with 0.05% error 128.6667 using      2  +  80+40+(20|10)         2.0000 + 126.6667
128.8 Ohm with 0.00% error 128.8000 using       8+(4|1)  +  80+40          8.8000 + 120.0000
129.0 Ohm with 0.00% error 129.0000 using   (4|2)+1  +  80+40+(20|10)      2.3333 + 126.6667
129.2 Ohm with 0.05% error 129.2667 using   (8|2)+1  +  80+40+(20|10)      2.6000 + 126.6667
129.3 Ohm with 0.03% error 129.3333 using    (8|4)  +  80+40+(20|10)       2.6667 + 126.6667
129.4 Ohm with 0.03% error 129.4359 using   (8+1)|4  +  80+40+(20|10)      2.7692 + 126.6667
129.5 Ohm with 0.02% error 129.5238 using   (8+2)|4  +  80+40+(20|10)      2.8571 + 126.6667
129.6 Ohm with 0.00% error 129.6000 using  (8+2+1)|4  +  80+40+(20|10)     2.9333 + 126.6667
129.7 Ohm with 0.03% error 129.7436 using   8|(4+1)  +  80+40+(20|10)      3.0769 + 126.6667
130.0 Ohm with 0.00% error 130.0000 using            80+40+10               130.0000   
130.2 Ohm with 0.05% error 130.2667 using (8+1)|(4+2)  +  80+40+(20|10)    3.6000 + 126.6667
130.3 Ohm with 0.03% error 130.3333 using   (8|4)+1  +  80+40+(20|10)      3.6667 + 126.6667
130.4 Ohm with 0.00% error 130.4000 using  8|(4+2+1)  +  80+40+(20|10)     3.7333 + 126.6667
130.5 Ohm with 0.03% error 130.5333 using     (8|4|2|1)  +  80+40+10       0.5333 + 130.0000
130.6 Ohm with 0.01% error 130.6154 using      (8|2|1)  +  80+40+10        0.6154 + 130.0000
130.7 Ohm with 0.02% error 130.7273 using      (8|4|1)  +  80+40+10        0.7273 + 130.0000
130.8 Ohm with 0.00% error 130.8000 using       (4|1)  +  80+40+10         0.8000 + 130.0000
130.9 Ohm with 0.01% error 130.9091 using      (8+2)|1  +  80+40+10        0.9091 + 130.0000
131.0 Ohm with 0.00% error 131.0000 using         1  +  80+40+10           1.0000 + 130.0000
131.1 Ohm with 0.03% error 131.1429 using      (8|4|2)  +  80+40+10        1.1429 + 130.0000
131.2 Ohm with 0.01% error 131.2121 using     8|(4+1)|2  +  80+40+10       1.2121 + 130.0000
131.3 Ohm with 0.03% error 131.3333 using       (4|2)  +  80+40+10         1.3333 + 130.0000
131.4 Ohm with 0.01% error 131.4118 using     8|4|(2+1)  +  80+40+10       1.4118 + 130.0000
131.5 Ohm with 0.04% error 131.5556 using   (8|1)+4  +  80+40+(20|10)      4.8889 + 126.6667
131.6 Ohm with 0.00% error 131.6000 using       (8|2)  +  80+40+10         1.6000 + 130.0000
131.7 Ohm with 0.01% error 131.7143 using      (8+4)|2  +  80+40+10        1.7143 + 130.0000
132.0 Ohm with 0.00% error 132.0000 using         2  +  80+40+10           2.0000 + 130.0000
132.1 Ohm with 0.03% error 132.1429 using     (8|4|2)+1  +  80+40+10       2.1429 + 130.0000
132.2 Ohm with 0.02% error 132.2222 using    (8|1)+(4|2)  +  80+40+10      2.2222 + 130.0000
132.3 Ohm with 0.03% error 132.3333 using      (4|2)+1  +  80+40+10        2.3333 + 130.0000
132.4 Ohm with 0.00% error 132.4000 using    (8|2)+(4|1)  +  80+40+10      2.4000 + 130.0000
132.6 Ohm with 0.00% error 132.6000 using      (8|2)+1  +  80+40+10        2.6000 + 130.0000
132.7 Ohm with 0.02% error 132.7273 using     (8|4|1)+2  +  80+40+10       2.7273 + 130.0000
132.8 Ohm with 0.00% error 132.8000 using      (4|1)+2  +  80+40+10        2.8000 + 130.0000
132.9 Ohm with 0.03% error 132.9333 using     (8+2+1)|4  +  80+40+10       2.9333 + 130.0000
133.0 Ohm with 0.00% error 133.0000 using        2+1  +  80+40+10          3.0000 + 130.0000
133.2 Ohm with 0.05% error 133.2667 using  (8|2)+4+1  +  80+40+(20|10)     6.6000 + 126.6667
133.3 Ohm with 0.03% error 133.3333 using    (8|4)+(2|1)  +  80+40+10      3.3333 + 130.0000
133.4 Ohm with 0.02% error 133.4286 using      8|(4+2)  +  80+40+10        3.4286 + 130.0000
133.5 Ohm with 0.04% error 133.5556 using  (8|1)+4+2  +  80+40+(20|10)     6.8889 + 126.6667
133.6 Ohm with 0.00% error 133.6000 using    (8+1)|(4+2)  +  80+40+10      3.6000 + 130.0000
133.7 Ohm with 0.02% error 133.7333 using     8|(4+2+1)  +  80+40+10       3.7333 + 130.0000
134.0 Ohm with 0.00% error 134.0000 using         4  +  80+40+10           4.0000 + 130.0000
134.6 Ohm with 0.01% error 134.6154 using     (8|2|1)+4  +  80+40+10       4.6154 + 130.0000
134.8 Ohm with 0.07% error 134.8889 using      (8|1)+4  +  80+40+10        4.8889 + 130.0000
135.0 Ohm with 0.00% error 135.0000 using        4+1  +  80+40+10          5.0000 + 130.0000
135.2 Ohm with 0.03% error 135.2381 using  8+(4|2|1)  +  80+40+(20|10)     8.5714 + 126.6667
135.3 Ohm with 0.02% error 135.3333 using   8+(2|1)  +  80+40+(20|10)      8.6667 + 126.6667
135.4 Ohm with 0.05% error 135.4667 using   8+(4|1)  +  80+40+(20|10)      8.8000 + 126.6667
135.6 Ohm with 0.00% error 135.6000 using      (8|2)+4  +  80+40+10        5.6000 + 130.0000
136.0 Ohm with 0.00% error 136.0000 using        4+2  +  80+40+10          6.0000 + 130.0000
136.6 Ohm with 0.00% error 136.6000 using     (8|2)+4+1  +  80+40+10       6.6000 + 130.0000
136.8 Ohm with 0.06% error 136.8889 using     (8|1)+4+2  +  80+40+10       6.8889 + 130.0000
137.0 Ohm with 0.00% error 137.0000 using       4+2+1  +  80+40+10         7.0000 + 130.0000
137.4 Ohm with 0.05% error 137.4667 using  8+(4|1)+2  +  80+40+(20|10)    10.8000 + 126.6667
137.6 Ohm with 0.05% error 137.6667 using    8+2+1  +  80+40+(20|10)      11.0000 + 126.6667
138.0 Ohm with 0.00% error 138.0000 using         8  +  80+40+10           8.0000 + 130.0000
138.5 Ohm with 0.05% error 138.5714 using     8+(4|2|1)  +  80+40+10       8.5714 + 130.0000
138.6 Ohm with 0.05% error 138.6667 using      8+(2|1)  +  80+40+10        8.6667 + 130.0000
138.8 Ohm with 0.00% error 138.8000 using      8+(4|1)  +  80+40+10        8.8000 + 130.0000
139.0 Ohm with 0.00% error 139.0000 using        8+1  +  80+40+10          9.0000 + 130.0000
139.3 Ohm with 0.02% error 139.3333 using      8+(4|2)  +  80+40+10        9.3333 + 130.0000
139.6 Ohm with 0.05% error 139.6667 using    8+4+1  +  80+40+(20|10)      13.0000 + 126.6667
140.0 Ohm with 0.00% error 140.0000 using            80+40+20               140.0000   
140.3 Ohm with 0.02% error 140.3333 using     8+(4|2)+1  +  80+40+10      10.3333 + 130.0000
140.5 Ohm with 0.02% error 140.5333 using     (8|4|2|1)  +  80+40+20       0.5333 + 140.0000
140.6 Ohm with 0.01% error 140.6154 using      (8|2|1)  +  80+40+20        0.6154 + 140.0000
140.7 Ohm with 0.02% error 140.7273 using      (8|4|1)  +  80+40+20        0.7273 + 140.0000
140.8 Ohm with 0.00% error 140.8000 using       (4|1)  +  80+40+20         0.8000 + 140.0000
140.9 Ohm with 0.01% error 140.9091 using      (8+2)|1  +  80+40+20        0.9091 + 140.0000
141.0 Ohm with 0.00% error 141.0000 using         1  +  80+40+20           1.0000 + 140.0000
141.1 Ohm with 0.03% error 141.1429 using      (8|4|2)  +  80+40+20        1.1429 + 140.0000
141.2 Ohm with 0.01% error 141.2121 using     8|(4+1)|2  +  80+40+20       1.2121 + 140.0000
141.3 Ohm with 0.02% error 141.3333 using       (4|2)  +  80+40+20         1.3333 + 140.0000
141.4 Ohm with 0.01% error 141.4118 using     8|4|(2+1)  +  80+40+20       1.4118 + 140.0000
141.6 Ohm with 0.00% error 141.6000 using       (8|2)  +  80+40+20         1.6000 + 140.0000
141.7 Ohm with 0.01% error 141.7143 using      (8+4)|2  +  80+40+20        1.7143 + 140.0000
142.0 Ohm with 0.00% error 142.0000 using         2  +  80+40+20           2.0000 + 140.0000
142.1 Ohm with 0.03% error 142.1429 using     (8|4|2)+1  +  80+40+20       2.1429 + 140.0000
142.2 Ohm with 0.02% error 142.2222 using    (8|1)+(4|2)  +  80+40+20      2.2222 + 140.0000
142.3 Ohm with 0.02% error 142.3333 using      (4|2)+1  +  80+40+20        2.3333 + 140.0000
142.4 Ohm with 0.00% error 142.4000 using    (8|2)+(4|1)  +  80+40+20      2.4000 + 140.0000
142.6 Ohm with 0.00% error 142.6000 using      (8|2)+1  +  80+40+20        2.6000 + 140.0000
142.7 Ohm with 0.02% error 142.7273 using     (8|4|1)+2  +  80+40+20       2.7273 + 140.0000
142.8 Ohm with 0.00% error 142.8000 using      (4|1)+2  +  80+40+20        2.8000 + 140.0000
142.9 Ohm with 0.02% error 142.9333 using     (8+2+1)|4  +  80+40+20       2.9333 + 140.0000
143.0 Ohm with 0.00% error 143.0000 using        2+1  +  80+40+20          3.0000 + 140.0000
143.3 Ohm with 0.02% error 143.3333 using    (8|4)+(2|1)  +  80+40+20      3.3333 + 140.0000
143.4 Ohm with 0.02% error 143.4286 using      8|(4+2)  +  80+40+20        3.4286 + 140.0000
143.6 Ohm with 0.00% error 143.6000 using    (8+1)|(4+2)  +  80+40+20      3.6000 + 140.0000
143.7 Ohm with 0.02% error 143.7333 using     8|(4+2+1)  +  80+40+20       3.7333 + 140.0000
144.0 Ohm with 0.00% error 144.0000 using         4  +  80+40+20           4.0000 + 140.0000
144.6 Ohm with 0.01% error 144.6154 using     (8|2|1)+4  +  80+40+20       4.6154 + 140.0000
144.8 Ohm with 0.06% error 144.8889 using      (8|1)+4  +  80+40+20        4.8889 + 140.0000
145.0 Ohm with 0.00% error 145.0000 using        4+1  +  80+40+20          5.0000 + 140.0000
145.6 Ohm with 0.00% error 145.6000 using      (8|2)+4  +  80+40+20        5.6000 + 140.0000
146.0 Ohm with 0.00% error 146.0000 using        4+2  +  80+40+20          6.0000 + 140.0000
146.6 Ohm with 0.00% error 146.6000 using     (8|2)+4+1  +  80+40+20       6.6000 + 140.0000
146.8 Ohm with 0.06% error 146.8889 using     (8|1)+4+2  +  80+40+20       6.8889 + 140.0000
147.0 Ohm with 0.00% error 147.0000 using       4+2+1  +  80+40+20         7.0000 + 140.0000
148.0 Ohm with 0.00% error 148.0000 using         8  +  80+40+20           8.0000 + 140.0000
148.5 Ohm with 0.05% error 148.5714 using     8+(4|2|1)  +  80+40+20       8.5714 + 140.0000
148.6 Ohm with 0.04% error 148.6667 using      8+(2|1)  +  80+40+20        8.6667 + 140.0000
148.8 Ohm with 0.00% error 148.8000 using      8+(4|1)  +  80+40+20        8.8000 + 140.0000
149.0 Ohm with 0.00% error 149.0000 using        8+1  +  80+40+20          9.0000 + 140.0000
149.3 Ohm with 0.02% error 149.3333 using      8+(4|2)  +  80+40+20        9.3333 + 140.0000
150.0 Ohm with 0.00% error 150.0000 using          80+40+20+10              150.0000   
150.3 Ohm with 0.02% error 150.3333 using     8+(4|2)+1  +  80+40+20      10.3333 + 140.0000
150.5 Ohm with 0.02% error 150.5333 using   (8|4|2|1)  +  80+40+20+10      0.5333 + 150.0000
150.6 Ohm with 0.01% error 150.6154 using    (8|2|1)  +  80+40+20+10       0.6154 + 150.0000
150.7 Ohm with 0.02% error 150.7273 using    (8|4|1)  +  80+40+20+10       0.7273 + 150.0000
150.8 Ohm with 0.00% error 150.8000 using     (4|1)  +  80+40+20+10        0.8000 + 150.0000
150.9 Ohm with 0.01% error 150.9091 using    (8+2)|1  +  80+40+20+10       0.9091 + 150.0000
151.0 Ohm with 0.00% error 151.0000 using       1  +  80+40+20+10          1.0000 + 150.0000
151.1 Ohm with 0.03% error 151.1429 using    (8|4|2)  +  80+40+20+10       1.1429 + 150.0000
151.2 Ohm with 0.01% error 151.2121 using   8|(4+1)|2  +  80+40+20+10      1.2121 + 150.0000
151.3 Ohm with 0.02% error 151.3333 using     (4|2)  +  80+40+20+10        1.3333 + 150.0000
151.4 Ohm with 0.01% error 151.4118 using   8|4|(2+1)  +  80+40+20+10      1.4118 + 150.0000
151.6 Ohm with 0.00% error 151.6000 using     (8|2)  +  80+40+20+10        1.6000 + 150.0000
151.7 Ohm with 0.01% error 151.7143 using    (8+4)|2  +  80+40+20+10       1.7143 + 150.0000
152.0 Ohm with 0.00% error 152.0000 using       2  +  80+40+20+10          2.0000 + 150.0000
152.1 Ohm with 0.03% error 152.1429 using   (8|4|2)+1  +  80+40+20+10      2.1429 + 150.0000
152.2 Ohm with 0.01% error 152.2222 using  (8|1)+(4|2)  +  80+40+20+10     2.2222 + 150.0000
152.3 Ohm with 0.02% error 152.3333 using    (4|2)+1  +  80+40+20+10       2.3333 + 150.0000
152.4 Ohm with 0.00% error 152.4000 using  (8|2)+(4|1)  +  80+40+20+10     2.4000 + 150.0000
152.6 Ohm with 0.00% error 152.6000 using    (8|2)+1  +  80+40+20+10       2.6000 + 150.0000
152.7 Ohm with 0.02% error 152.7273 using   (8|4|1)+2  +  80+40+20+10      2.7273 + 150.0000
152.8 Ohm with 0.00% error 152.8000 using    (4|1)+2  +  80+40+20+10       2.8000 + 150.0000
152.9 Ohm with 0.02% error 152.9333 using   (8+2+1)|4  +  80+40+20+10      2.9333 + 150.0000
153.0 Ohm with 0.00% error 153.0000 using      2+1  +  80+40+20+10         3.0000 + 150.0000
153.3 Ohm with 0.02% error 153.3333 using  (8|4)+(2|1)  +  80+40+20+10     3.3333 + 150.0000
153.4 Ohm with 0.02% error 153.4286 using    8|(4+2)  +  80+40+20+10       3.4286 + 150.0000
153.6 Ohm with 0.00% error 153.6000 using  (8+1)|(4+2)  +  80+40+20+10     3.6000 + 150.0000
153.7 Ohm with 0.02% error 153.7333 using   8|(4+2+1)  +  80+40+20+10      3.7333 + 150.0000
154.0 Ohm with 0.00% error 154.0000 using       4  +  80+40+20+10          4.0000 + 150.0000
154.6 Ohm with 0.01% error 154.6154 using   (8|2|1)+4  +  80+40+20+10      4.6154 + 150.0000
154.8 Ohm with 0.06% error 154.8889 using    (8|1)+4  +  80+40+20+10       4.8889 + 150.0000
155.0 Ohm with 0.00% error 155.0000 using      4+1  +  80+40+20+10         5.0000 + 150.0000
155.6 Ohm with 0.00% error 155.6000 using    (8|2)+4  +  80+40+20+10       5.6000 + 150.0000
156.0 Ohm with 0.00% error 156.0000 using      4+2  +  80+40+20+10         6.0000 + 150.0000
156.6 Ohm with 0.00% error 156.6000 using   (8|2)+4+1  +  80+40+20+10      6.6000 + 150.0000
156.8 Ohm with 0.06% error 156.8889 using   (8|1)+4+2  +  80+40+20+10      6.8889 + 150.0000
157.0 Ohm with 0.00% error 157.0000 using     4+2+1  +  80+40+20+10        7.0000 + 150.0000
158.0 Ohm with 0.00% error 158.0000 using       8  +  80+40+20+10          8.0000 + 150.0000
158.5 Ohm with 0.05% error 158.5714 using   8+(4|2|1)  +  80+40+20+10      8.5714 + 150.0000
158.6 Ohm with 0.04% error 158.6667 using    8+(2|1)  +  80+40+20+10       8.6667 + 150.0000
158.8 Ohm with 0.00% error 158.8000 using    8+(4|1)  +  80+40+20+10       8.8000 + 150.0000
159.0 Ohm with 0.00% error 159.0000 using      8+1  +  80+40+20+10         9.0000 + 150.0000
159.3 Ohm with 0.02% error 159.3333 using    8+(4|2)  +  80+40+20+10       9.3333 + 150.0000
160.0 Ohm with 0.00% error 160.0000 using      8+2  +  80+40+20+10        10.0000 + 150.0000
160.3 Ohm with 0.02% error 160.3333 using   8+(4|2)+1  +  80+40+20+10     10.3333 + 150.0000
